id,station_name,status_code,ev_network,ev_network_web,city,county,state,zip,latitude,longitude,ev_dc_fast_num,ev_level2_evse_num,ev_connector_types,access_days_time,facility_type,station_phone,region
25494,Sutter Galleria Mall - University of California - Davis Extension,E,Non-Networked,,Sacramento,,CA,95816,38.57277,-121.467902,0,2,"J1772,NEMA520",24 hours daily; pay lot; visitor and student use only; Drivers must bring their own J1772 cordset for Level 1 charging,COLLEGE_CAMPUS,916-327-7072,Sacramento
25497,North Highlands Library,E,Non-Networked,,Antelope,,CA,95843,38.7042,-121.365,0,1,J1772,24 hours daily,LIBRARY,916-264-2920,Antelope
25500,Gateway Oaks Metro Center,E,Non-Networked,,Sacramento,,CA,95833,38.615468,-121.517263,0,1,J1772,Tenant use only,OFFICE_BLDG,916-921-5795,Sacramento
25501,University of California - Davis - Medical Center,E,Non-Networked,,Sacramento,,CA,95817,38.552483,-121.4487,0,2,J1772,24 hours daily,HOSPITAL,800-282-3284,Sacramento
25507,Mosquito Road Park and Ride,E,Non-Networked,,Placerville,,CA,95667,38.73323,-120.78962,0,2,J1772,Lot business hours; overnight parking prohibited,MUNI_GOV,530-642-5383,Placerville
25511,City of Vacaville - Cultural Center,E,Non-Networked,,Vacaville,,CA,95687,38.356027,-121.9628,0,1,J1772,24 hours daily,MUNI_GOV,707-449-5424,Vacaville
25514,Stars Recreation Center,E,Non-Networked,,Vacaville,,CA,95688,38.36557,-121.967,0,4,J1772,24 hours daily,REC_SPORTS_FACILITY,707-449-5424,Vacaville
25515,City of Vacaville - Regional Transport Center,E,Non-Networked,,Vacaville,,CA,95688,38.35172,-121.987,0,2,J1772,24 hours daily,TRAVEL_CENTER,707-449-5424,Vacaville
25516,Office of Housing & Redevelopment,E,Non-Networked,,Vacaville,,CA,95688,38.356907,-122.001886,0,2,J1772,24 hours daily,OFFICE_BLDG,707-449-5424,Vacaville
25517,KUIC Radio - Parking Lot,E,Non-Networked,,Vacaville,,CA,95688,38.355867,-121.9862,0,1,J1772,24 hours daily,PARKING_LOT,707-449-5424,Vacaville
25518,City of Vacaville - City Hall,E,Non-Networked,,Vacaville,,CA,95688,38.351758,-121.994475,0,7,J1772,24 hours daily; Primarily government use,MUNI_GOV,,Vacaville
25519,Citrus Heights City Hall,E,Non-Networked,,Citrus Heights,,CA,95621,38.682605,-121.297614,0,4,J1772,24 hours daily,MUNI_GOV,916-725-2448,Citrus Heights
25520,Pitt School Plaza,E,Non-Networked,,Dixon,,CA,95620,38.457369,-121.842567,0,0,NEMA520,24 hours daily; Drivers must bring their own J1772 cordset for Level 1 charging,SHOPPING_CENTER,707-449-5424,Dixon
25522,El Dorado County Government Center,E,Non-Networked,,Placerville,,CA,95667,38.72799,-120.828,0,3,J1772,24 hours daily,MUNI_GOV,530-621-5300,Placerville
25523,El Dorado Transit Park & Ride,E,Non-Networked,,El Dorado Hills,,CA,95762,38.6476,-121.067,0,2,J1772,24 hours daily,MUNI_GOV,530-642-5383,El Dorado Hills
25525,Elk Grove Kia,E,Non-Networked,,Elk Grove,,CA,95758,38.40553,-121.391,0,1,J1772,Service center use only,CAR_DEALER,,Elk Grove
25527,CVS Pharmacy,E,Non-Networked,,Granite Bay,,CA,95746,38.74453,-121.17,0,1,J1772,8am-10pm daily,CONVENIENCE_STORE,916-791-1189,Granite Bay
25610,Carmichael Library,E,Non-Networked,,Carmichael,,CA,95608,38.618066,-121.334337,0,1,J1772,24 hours daily,LIBRARY,916-264-2700  916-264-2920,Carmichael
27302,Rio Vista City Hall,E,Non-Networked,,Rio Vista,,CA,94571,38.15485,-121.69,0,1,J1772,24 hours daily,MUNI_GOV,707-374-6451,Rio Vista
27328,Fairfield City Hall,E,Non-Networked,,Fairfield,,CA,94533,38.25281,-122.044229,0,2,J1772,24 hours daily; 2 hour limit,MUNI_GOV,707-428-7414,Fairfield
27329,Solano Community College,E,Non-Networked,,Fairfield,,CA,94534,38.23723,-122.123,0,3,J1772,24 hours daily,COLLEGE_CAMPUS,707-449-5424,Fairfield
27335,Vallejo Ferry Terminal,E,Non-Networked,,Vallejo,,CA,94590,38.105062,-122.265895,0,0,,24 hours daily,TRAVEL_CENTER,707-449-5424,Vallejo
28007,Los Angeles International Airport (LAX) - Lot 1,E,Non-Networked,,Los Angeles,,CA,90045,33.944761,-118.399767,0,20,J1772,24 hours daily; pay lot,AIRPORT,310-646-2911,Los Angeles
29862,City of Vacaville - Police Headquarters,E,Non-Networked,,Vacaville,,CA,95688,38.35109,-121.993654,0,1,J1772,,MUNI_GOV,,Vacaville
33177,LADWP - Boylston,E,Non-Networked,,Los Angeles,,CA,90026,34.059047,-118.256812,0,17,J1772,Employee use only,UTILITY,,Los Angeles
33178,LADWP - Central District,E,Non-Networked,,Los Angeles,,CA,90015,34.033898,-118.256673,0,19,J1772,Fleet use only,UTILITY,,Los Angeles
33179,LADWP - Lincoln Heights District,E,Non-Networked,,Los Angeles,,CA,90031,34.081998,-118.21713,0,79,J1772,Fleet use only,UTILITY,,Los Angeles
33180,LADWP - Receiving Station C,E,Non-Networked,,Wilmington,,CA,90744,33.799476,-118.257977,0,2,J1772,Fleet use only,UTILITY,,Wilmington
33182,LADWP - Valley Center Admin Lot,E,Non-Networked,,Van Nuys,,CA,91405,34.208708,-118.444358,2,95,"CHADEMO,J1772,J1772COMBO",Fleet and employee use only,UTILITY,,Van Nuys
33183,LADWP - Valley Generating Station,E,Non-Networked,,Sun Valley,,CA,91352,34.241928,-118.390147,0,17,J1772,Fleet and employee use only,UTILITY,,Sun Valley
33545,Nut Tree Village,E,Non-Networked,,Vacaville,,CA,95688,38.368755,-121.961192,0,1,"J1772,NEMA515",24 hours daily; Drivers must bring their own J1772 cordset for Level 1 charging,SHOPPING_CENTER,707-449-5424,Vacaville
33555,4th and G Plaza Public Parking Garage,E,Non-Networked,,Davis,,CA,95616,38.54643,-121.7388,0,2,J1772,6am-2am daily,PARKING_GARAGE,530-753-7730,Davis
33556,Davis Amtrak Station,E,Non-Networked,,Davis,,CA,95616,38.5443,-121.738,0,2,J1772,24 hours daily,PAY_LOT,,Davis
33557,University of California - Davis - Quad Parking Structure,E,Non-Networked,,Davis,,CA,95616,38.544538,-121.749713,0,7,"J1772,NEMA520",24 hours daily; pay lot; parking permit required; Drivers must bring their own J1772 cordset for Level 1 charging,COLLEGE_CAMPUS,530-752-8277,Davis
33558,University Covenant Church,E,Non-Networked,,Davis,,CA,95618,38.55755,-121.6947,0,1,J1772,For guests/workers only,PLACE_OF_WORSHIP,530-756-3923,Davis
33559,Wildhorse Golf Club,E,Non-Networked,,Davis,,CA,95618,38.569412,-121.721373,0,2,J1772,24 hours daily; customer use only,REC_SPORTS_FACILITY,530-753-4900,Davis
33564,Lakewood Center Mall,E,Non-Networked,,Lakewood,,CA,90712,33.84788,-118.13889,0,2,J1772,5am-10pm daily,SHOPPING_MALL,562-531-6707,Lakewood
33690,Golden Gate Ferry Terminal,E,Non-Networked,,Larkspur,,CA,94939,37.94495,-122.5096,0,2,J1772,24 hours daily; pay lot,PARKING_LOT,415-925-5570,Larkspur
33695,Oakland International Airport - Daily Lot,E,Non-Networked,,Oakland,,CA,94621,37.7136,-122.2087,0,4,J1772,24 hours daily; pay lot,AIRPORT,510-563-3361,Oakland
35146,Fairfield Transportation Center,E,Non-Networked,,Fairfield,,CA,94533,38.2482,-122.0678,0,2,J1772,24 hours daily,TRAVEL_CENTER,707-434-3800,Fairfield
35560,Home Depot,E,Non-Networked,,San Luis Obispo,,CA,93405,35.249929,-120.689683,0,2,J1772,24 hours daily,SHOPPING_CENTER,805-596-0857,San Luis Obispo
35561,San Luis Obispo Promenade - Bed Bath & Beyond,E,Non-Networked,,San Luis Obispo,,CA,93401,35.25982,-120.676,0,4,J1772,24 hours daily,SHOPPING_CENTER,805-545-7556  805-542-9004,San Luis Obispo
38379,Toyota of Santa Monica,E,Non-Networked,,Santa Monica,,CA,90401,34.019875,-118.49151,0,3,J1772,Dealership business hours; priority for customer use,CAR_DEALER,310-394-6744,Santa Monica
38518,Beach & Hyde Garage,E,Non-Networked,,San Francisco,,CA,94109,37.806798,-122.419488,0,5,J1772,24 hours daily; pay lot,PAY_GARAGE,415-447-0232,San Francisco
38521,City of Santa Monica - Civic Parking Garage,E,Non-Networked,,Santa Monica,,CA,90401,34.010528,-118.4898,2,12,"CHADEMO,J1772",24 hours daily; pay lot,MUNI_GOV,310-458-8516,Santa Monica
39314,Super 8 - Ukiah,E,Non-Networked,,Ukiah,,CA,95482,39.1458,-123.198497,0,1,J1772,24 hours daily; guest use only,HOTEL,707-468-8181,Ukiah
39870,Antioch Nissan,E,Non-Networked,,Antioch,,CA,94509,38.007799,-121.832042,1,1,"CHADEMO,J1772,J1772COMBO",Dealership business hours,CAR_DEALER,925-755-2600,Antioch
39871,Nissan of Bakersfield,E,Non-Networked,,Bakersfield,,CA,93313,35.310723,-119.035324,1,3,"CHADEMO,J1772,J1772COMBO",Dealership business hours,CAR_DEALER,661-835-8600,Bakersfield
39872,Buena Park Nissan,E,Non-Networked,,Buena Park,,CA,90621,33.865497,-117.995215,1,3,"CHADEMO,J1772,J1772COMBO",Dealership business hours,CAR_DEALER,714-739-0800,Buena Park
39873,Carson Nissan,E,Non-Networked,,Carson,,CA,90745,33.82498,-118.24566,1,2,"CHADEMO,J1772,J1772COMBO",Dealership business hours,CAR_DEALER,310-221-5119,Carson
39874,Palm Springs Nissan,E,Non-Networked,,Cathedral City,,CA,92234,33.78414,-116.471,1,1,"CHADEMO,J1772",Dealership business hours,CAR_DEALER,760-328-2828,Cathedral City
39875,Cerritos Nissan,E,Non-Networked,,Cerritos,,CA,90703,33.861544,-118.100471,1,1,"CHADEMO,J1772,J1772COMBO",Dealership business hours,CAR_DEALER,562-402-2277,Cerritos
39876,Chico Nissan,E,Non-Networked,,Chico,,CA,95926,39.75674,-121.84372,1,3,"CHADEMO,J1772,J1772COMBO",Dealership business hours,CAR_DEALER,530-891-1777,Chico
39877,Puente Hills Nissan,E,Non-Networked,,City Of Industry,,CA,91748,33.997621,-117.928216,1,2,"CHADEMO,J1772,J1772COMBO",Dealership business hours,CAR_DEALER,,City Of Industry
39878,Lithia Nissan - Clovis,E,Non-Networked,,Clovis,,CA,93612,36.83692,-119.71718,0,1,J1772,Dealership business hours,CAR_DEALER,559-297-6919,Clovis
39880,Autocom Nissan - Concord,E,Non-Networked,,Concord,,CA,94520,37.980192,-122.050128,0,1,J1772,Dealership business hours,CAR_DEALER,925-676-4400,Concord
39881,Larry H Miller Nissan,E,Non-Networked,,Corona,,CA,92882,33.88319,-117.61565,1,2,"CHADEMO,J1772",Dealership business hours,CAR_DEALER,951-735-3360,Corona
39882,Orange Coast Nissan,E,Non-Networked,,Costa Mesa,,CA,92626,33.675397,-117.918684,1,2,"CHADEMO,J1772,J1772COMBO",Dealership business hours,CAR_DEALER,714-681-1738,Costa Mesa
39883,Hanlees Nissan,E,Non-Networked,,Davis,,CA,95618,38.55252,-121.69156,1,1,"CHADEMO,J1772",Dealership business hours,CAR_DEALER,530-231-3000,Davis
39884,Downey Nissan,E,Non-Networked,,Downey,,CA,90241,33.9473,-118.151166,2,4,"J1772,J1772COMBO",Dealership business hours,CAR_DEALER,562-334-1090,Downey
39885,Nissan of Duarte,E,Non-Networked,,Duarte,,CA,91010,34.136553,-117.975944,0,1,J1772,Dealership business hours,CAR_DEALER,626-305-3000,Duarte
39886,Mossy Nissan - El Cajon,E,Non-Networked,,El Cajon,,CA,92020,32.795896,-116.976156,0,1,J1772,Dealership business hours,CAR_DEALER,619-588-0500,El Cajon
39887,Ross Nissan El Monte,E,Non-Networked,,El Monte,,CA,91731,34.06964,-118.02703,1,2,"CHADEMO,J1772,J1772COMBO",Dealership business hours,CAR_DEALER,800-859-8445,El Monte
39888,Nissan of Elk Grove,E,Non-Networked,,Elk Grove,,CA,95757,38.40209,-121.38584,2,4,"CHADEMO,J1772",Dealership business hours,CAR_DEALER,916-405-5000,Elk Grove
39889,Mossy Nissan - Escondido,E,Non-Networked,,Escondido,,CA,92029,33.116492,-117.106837,0,1,J1772,Dealership business hours,CAR_DEALER,760-746-5050,Escondido
39890,McCrea Nissan,E,Non-Networked,,Eureka,,CA,95501,40.8007,-124.16421,0,1,J1772,Dealership business hours,CAR_DEALER,707-442-1741,Eureka
39891,Future Nissan of Folsom,E,Non-Networked,,Folsom,,CA,95630,38.63424,-121.20423,1,3,"CHADEMO,J1772,J1772COMBO",Dealership business hours,CAR_DEALER,916-608-5300,Folsom
39892,Fontana Nissan,E,Non-Networked,,Fontana,,CA,92336,34.13534,-117.44573,1,2,"CHADEMO,J1772,J1772COMBO",Dealership business hours,CAR_DEALER,909-574-2288,Fontana
39893,Premier Nissan of Fremont,E,Non-Networked,,Fremont,,CA,94538,37.49864,-121.9734,1,2,"CHADEMO,J1772",Dealership business hours,CAR_DEALER,510-668-8700,Fremont
39894,Lithia Nissan - Fresno,E,Non-Networked,,Fresno,,CA,93710,36.818622,-119.789796,0,1,J1772,Dealership business hours,CAR_DEALER,559-435-3500,Fresno
39895,Garden Grove Nissan,E,Non-Networked,,Garden Grove,,CA,92844,33.766376,-117.968337,1,2,"CHADEMO,J1772,J1772COMBO",Dealership business hours,CAR_DEALER,888-720-5391,Garden Grove
39896,Gardena Nissan,E,Non-Networked,,Gardena,,CA,90247,33.889201,-118.307028,0,1,J1772,Dealership business hours,CAR_DEALER,310-532-1600,Gardena
39897,South County Nissan,E,Non-Networked,,Gilroy,,CA,95020,36.996869,-121.558573,0,1,J1772,Dealership business hours,CAR_DEALER,408-842-1777,Gilroy
39898,Glendale Nissan,E,Non-Networked,,Glendale,,CA,91204,34.13714,-118.25515,1,1,"CHADEMO,J1772,J1772COMBO",Dealership business hours; contact 630-469-6100 for more information,CAR_DEALER,,Glendale
39899,Santa Barbara Nissan,E,Non-Networked,,Goleta,,CA,93117,34.43427,-119.820934,1,3,"CHADEMO,J1772",Dealership business hours,CAR_DEALER,805-967-1130,Goleta
39901,Hayward Nissan,E,Non-Networked,,Hayward,,CA,94544,37.662305,-122.075178,1,2,"CHADEMO,J1772,J1772COMBO",Dealership business hours,CAR_DEALER,510-372-2800,Hayward
39902,Pedder Nissan,E,Non-Networked,,Hemet,,CA,92545,33.741163,-117.031718,0,1,J1772,Dealership business hours,CAR_DEALER,951-766-1446,Hemet
39903,Surf City Nissan,E,Non-Networked,,Huntington Beach,,CA,92647,33.71069,-117.989861,1,2,"CHADEMO,J1772,J1772COMBO",Dealership business hours,CAR_DEALER,714-500-6000,Huntington Beach
39904,Nissan of Irvine,E,Non-Networked,,Irvine,,CA,92618,33.63255,-117.72335,1,2,"CHADEMO,J1772,J1772COMBO",Dealership business hours,CAR_DEALER,949-385-6044,Irvine
39905,Torre Nissan,E,Non-Networked,,La Quinta,,CA,92253,33.70693,-116.28364,1,2,"CHADEMO,J1772",Dealership business hours,CAR_DEALER,760-777-8999,La Quinta
39906,Nissan of Downtown Los Angeles,E,Non-Networked,,Los Angeles,,CA,90015,34.035168,-118.273229,1,1,"CHADEMO,J1772",Dealership business hours,CAR_DEALER,213-748-4501,Los Angeles
39907,Universal City Nissan,E,Non-Networked,,Los Angeles,,CA,90068,34.133446,-118.356601,1,2,"CHADEMO,J1772",Dealership business hours,CAR_DEALER,818-769-8100,Los Angeles
39908,Razzari Nissan,E,Non-Networked,,Merced,,CA,95340,37.30584,-120.50229,0,1,J1772,Dealership business hours,CAR_DEALER,209-383-0100,Merced
39910,Nissan of Mission Hills,E,Non-Networked,,Mission Hills,,CA,91345,34.269809,-118.466606,0,1,J1772,Dealership business hours,CAR_DEALER,818-838-4444,Mission Hills
39911,Central Valley Nissan,E,Non-Networked,,Modesto,,CA,95356,37.705119,-120.99471,0,1,J1772,Dealership business hours,CAR_DEALER,209-526-3320,Modesto
39912,Metro Nissan of Montclair,E,Non-Networked,,Montclair,,CA,91763,34.082404,-117.694876,1,1,"CHADEMO,J1772,J1772COMBO",Dealership business hours,CAR_DEALER,909-625-5575,Montclair
39913,Metro Nissan of Redlands,E,Non-Networked,,Redlands,,CA,92374,34.06531,-117.21201,1,3,"CHADEMO,J1772,J1772COMBO",Dealership business hours,CAR_DEALER,909-793-3377,Redlands
39914,Napa Nissan,E,Non-Networked,,Napa,,CA,94559,38.2927,-122.27752,0,1,J1772,Dealership business hours,CAR_DEALER,707-253-1551,Napa
39915,Mossy Nissan,E,Non-Networked,,National City,,CA,91950,32.659001,-117.100836,0,1,J1772,Dealership business hours,CAR_DEALER,619-474-7011,National City
39916,Mossy Nissan - Oceanside,E,Non-Networked,,Oceanside,,CA,92056,33.181953,-117.298334,3,2,"CHADEMO,J1772,J1772COMBO",Dealership business hours,CAR_DEALER,760-720-9797,Oceanside
39917,Stadium Nissan,E,Non-Networked,,Orange,,CA,92867,33.80819,-117.86507,1,2,"CHADEMO,J1772",Dealership business hours,CAR_DEALER,714-633-8430,Orange
39918,Team Nissan,E,Non-Networked,,Oxnard,,CA,93036,34.22784,-119.15031,1,1,"CHADEMO,J1772",Dealership business hours,CAR_DEALER,805-485-8787,Oxnard
39919,Antelope Valley Nissan,E,Non-Networked,,Palmdale,,CA,93551,34.5914,-118.1383,2,2,"CHADEMO,J1772",24 hours daily; primarily for customer use,CAR_DEALER,,Palmdale
39920,North Bay Nissan,E,Non-Networked,,Petaluma,,CA,94952,38.267202,-122.665068,1,4,"CHADEMO,J1772,J1772COMBO",Dealership business hours,CAR_DEALER,707-769-7700,Petaluma
39921,Mossy Nissan - Poway,E,Non-Networked,,Poway,,CA,92064,32.95678,-117.02581,1,1,"CHADEMO,J1772",Dealership business hours,CAR_DEALER,858-668-3600,Poway
39922,Crown Nissan,E,Non-Networked,,Redding,,CA,96002,40.571632,-122.36654,0,1,J1772,Dealership business hours,CAR_DEALER,530-223-2177,Redding
39925,Hanlees Hilltop Nissan,E,Non-Networked,,Richmond,,CA,94806,37.98521,-122.32138,1,1,"CHADEMO,J1772,J1772COMBO",Dealership business hours,CAR_DEALER,510-222-4900,Richmond
39926,Raceway Nissan,E,Non-Networked,,Riverside,,CA,92507,33.941878,-117.297603,0,1,J1772,Dealership business hours,CAR_DEALER,951-571-9300,Riverside
39927,Riverside Nissan,E,Non-Networked,,Riverside,,CA,92504,33.925469,-117.419673,1,2,"CHADEMO,J1772,J1772COMBO",Dealership business hours,CAR_DEALER,,Riverside
39928,Future Nissan of Roseville,E,Non-Networked,,Roseville,,CA,95661,38.752198,-121.256452,1,1,"CHADEMO,J1772,J1772COMBO",Dealership business hours; 916-969-5700,CAR_DEALER,,Roseville
39929,Nissan of Sacramento,E,Non-Networked,,Sacramento,,CA,95821,38.63114,-121.39648,1,1,"CHADEMO,J1772,J1772COMBO",Dealership business hours; 916-488-5400,CAR_DEALER,,Sacramento
39930,MY Nissan,E,Non-Networked,,Salinas,,CA,93907,36.720023,-121.662519,1,2,"CHADEMO,J1772",Dealership business hours,CAR_DEALER,831-444-8888,Salinas
39931,Larry H Miller Nissan of San Bernardino,E,Non-Networked,,San Bernardino,,CA,92408,34.07141,-117.29807,1,1,"CHADEMO,J1772",Dealership business hours; contact 909-885-3883 for more information,CAR_DEALER,,San Bernardino
39932,Mossy Nissan - Kearny Mesa,E,Non-Networked,,San Diego,,CA,92111,32.833179,-117.147384,1,1,"CHADEMO,J1772",Dealership business hours,CAR_DEALER,858-565-4411,San Diego
39935,Premier Nissan,E,Non-Networked,,San Jose,,CA,95136,37.275144,-121.877656,2,1,"CHADEMO,J1772,J1772COMBO",Dealership business hours,CAR_DEALER,408-978-1234,San Jose
39936,Nissan of San Juan Capistrano,E,Non-Networked,,San Juan Capistrano,,CA,92675,33.47462,-117.67629,1,2,"CHADEMO,J1772",Dealership business hours,CAR_DEALER,888-718-2419,San Juan Capistrano
39937,San Leandro Nissan,E,Non-Networked,,San Leandro,,CA,94577,37.71267,-122.16245,1,2,"CHADEMO,J1772,J1772COMBO",Dealership business hours,CAR_DEALER,510-347-4000,San Leandro
39938,Coast Nissan,E,Non-Networked,,San Luis Obispo,,CA,93405,35.25062,-120.68455,1,4,"CHADEMO,J1772",Dealership business hours,CAR_DEALER,805-543-4423,San Luis Obispo
39939,Stevens Creek Nissan,E,Non-Networked,,Santa Clara,,CA,95051,37.32349,-121.98788,2,1,"CHADEMO,J1772,J1772COMBO",Dealership business hours,CAR_DEALER,408-983-5900,Santa Clara
39943,Jim Bone Nissan,E,Non-Networked,,Santa Rosa,,CA,95404,38.42558,-122.71418,1,4,"CHADEMO,J1772,J1772COMBO",Dealership business hours,CAR_DEALER,707-545-7050,Santa Rosa
39944,Cardinale Nissan,E,Non-Networked,,Seaside,,CA,93955,36.611189,-121.849899,1,2,"CHADEMO,J1772",Dealership business hours,CAR_DEALER,831-393-0600,Seaside
39945,Nissan of Van Nuys,E,Non-Networked,,Sherman Oaks,,CA,91401,34.16924,-118.44896,1,1,"CHADEMO,J1772,J1772COMBO",Dealership business hours,CAR_DEALER,818-787-8400,Sherman Oaks
39947,First Nissan,E,Non-Networked,,Simi Valley,,CA,93065,34.27735,-118.7796,1,1,"CHADEMO,J1772,J1772COMBO",Dealership business hours,CAR_DEALER,805-526-9700,Simi Valley
39948,Nissan of Stockton,E,Non-Networked,,Stockton,,CA,95212,38.02221,-121.27534,1,2,"CHADEMO,J1772",Dealership business hours,CAR_DEALER,209-956-6500,Stockton
39949,Temecula Nissan,E,Non-Networked,,Temecula,,CA,92591,33.516768,-117.155039,1,2,"CHADEMO,J1772",Dealership business hours,CAR_DEALER,951-676-6601,Temecula
39951,Tracy Nissan,E,Non-Networked,,Tracy,,CA,95304,37.75990555387505,-121.4632051865082,0,1,J1772,Dealership business hours,CAR_DEALER,209-820-6000,Tracy
39952,Nissan of Tustin,E,Non-Networked,,Tustin,,CA,92782,33.72487,-117.79896,1,1,"CHADEMO,J1772,J1772COMBO",Dealership business hours,CAR_DEALER,714-669-8282,Tustin
39953,Nissan of Vacaville,E,Non-Networked,,Vacaville,,CA,95687,38.381441,-121.941218,0,1,J1772,Dealership business hours,CAR_DEALER,707-455-4500,Vacaville
39955,Vallejo Nissan,E,Non-Networked,,Vallejo,,CA,94590,38.118088,-122.255493,0,1,J1772,Dealership business hours,CAR_DEALER,707-643-8291,Vallejo
39956,Valley Hi Nissan,E,Non-Networked,,Victorville,,CA,92394,34.517883,-117.3219,0,1,J1772,Dealership business hours; contact 760-241-1700 for more information,CAR_DEALER,,Victorville
39957,Nissan of Visalia,E,Non-Networked,,Visalia,,CA,93292,36.32325,-119.27596,1,1,"CHADEMO,J1772,J1772COMBO",Dealership business hours,CAR_DEALER,559-734-3333,Visalia
39959,West Covina Nissan,E,Non-Networked,,West Covina,,CA,91791,34.074227,-117.890899,1,1,"CHADEMO,J1772",Dealership business hours,CAR_DEALER,626-732-1000,West Covina
40185,International Brotherhood of Electrical Workers 569 - NECA Electrical Training Center,E,Non-Networked,,San Diego,,CA,92123,32.823912,-117.12114,0,2,J1772,Employee and student use only,OFFICE_BLDG,,San Diego
41352,Advanced Micro Devices Inc,E,Non-Networked,,Santa Clara,,CA,95054,37.38237,-121.970806,0,14,J1772,Employee use only,OFFICE_BLDG,,Santa Clara
